"ID","GSM30361","GSM30362","GSM30363","GSM30364","GSM30365","GSM30366","GSM30367","GSM30368","GSM30369","GSM30370","GSM30371","GSM30372","GSM30373","GSM30374"
"207107_at",24.8,45.4,85.8,54.7,22.8,3.2,255.6,57.9,42.4,33.8,11,59.6,33.3,30.8
"207109_at",10.6,4.3,4.9,67.9,11.6,102.5,3,9,3,10.4,48.3,63.6,7.6,15.9
"207110_at",6,23.1,22.1,8.8,6.2,80,99.8,16.1,31.8,10.6,25.5,10.3,5.6,33.7
"207111_at",827.5,429.1,461.3,511.1,941.1,598.9,839.6,1871.2,1001.6,425.6,647.3,2747,248.5,557.9
"207112_s_at",92,76.5,104.6,67.9,114.2,124.7,42.9,160.2,145.8,53.7,41.6,68.3,95.4,78.5
"207113_s_at",118,43.5,17.5,45.2,144.5,113,77.1,195.9,127.7,136,134.3,220.2,34,149.9
"207114_at",341.1,190.6,203.7,220.4,298.8,298,123.7,277.1,308.1,264.1,233.5,396.3,157.4,252.5
"207116_s_at",44.5,42.3,23.3,29.9,37.4,35.5,169.5,120.8,166.2,28,22.1,57.6,42,129.6
"207117_at",172.6,85.4,118.2,85.2,88.8,118,120.7,105.4,66.4,24.7,44.6,98.5,6.4,40.7
"207118_s_at",41.7,7.7,10.5,11,12.7,7.4,20,18,9.7,12.6,11.3,22.6,9.5,6.6
"207120_at",18.8,28.2,11.1,12.7,6.2,61.7,7.2,73.4,23.7,33.4,36.7,67.3,5.3,14.6
"207121_s_at",622.6,703.7,475.3,671.4,544.4,522.5,2755.2,76.7,466,399.3,516.7,464.4,746,371.7
"207122_x_at",811.4,829.2,1045.1,1053.3,1274.2,1410.8,693.5,1638,1831.9,1122.3,972.4,1154.8,1282.6,674.2
"207123_s_at",99.1,121,151.4,184.9,123.8,124.6,85.3,208.2,260.4,243.6,144.8,195.3,173.8,132.2
"207124_s_at",106.3,171.4,103.6,62.6,11.9,84.4,58.6,12.5,111,112.6,85.3,52.6,39.2,10.7
"207125_at",62,57.2,80.8,88.7,24.4,50.8,66.2,97.3,28.3,59,40.5,41.7,31.4,25.2
"207126_x_at",169.3,74.9,126.1,159.8,176,245.8,350.8,235.9,190,151.3,73.4,191.8,203.7,188
"207128_s_at",42,77.6,117.2,161.1,70.3,47,165.9,115.4,102.4,94.4,71.2,45.8,89.1,76.6
"207129_at",43.6,156.6,33,90.7,24.3,36.3,86.6,32.7,46.1,74.6,35.7,116.4,23.6,29.7
"207135_at",117.3,110.5,136.1,154.9,179.2,46.8,200.1,212.3,163.9,165.4,151.1,198.8,79.9,138.4
"207136_at",198.8,125.6,256.7,128.8,211.9,152.4,53.6,191.9,165.5,300.8,215.1,148.6,216.5,199.8
"207137_at",30.6,9.1,12.5,8.3,28.5,10.1,42.5,23.3,11.1,18.4,21.7,35.3,17.5,19.3
"207138_at",17.6,14.6,11.8,106.4,13.9,23.1,23.3,80,57.4,16.2,19.1,156.5,29.7,125
"207139_at",20.6,56.4,37.3,43,15.4,47.2,17.3,22,26.8,35.1,24,9,23.8,18
"207140_at",5.5,4.6,6.8,7.2,7.1,14.3,10.1,9.9,7.3,10.1,6.8,12.1,5.5,6
"207141_s_at",264,127.7,105.3,141.6,305.7,207,425.7,225.3,27.3,112.7,85.4,187.5,80.2,67.2
"207143_at",80.5,13.2,106.5,135.6,69.8,73.2,217.3,43.4,22.1,118.3,68.6,159.4,44.8,102.6
"207144_s_at",10.6,16.6,11.4,11.3,12,17.7,16.9,13,26.8,27.2,11.9,22.2,9.8,13.5
"207145_at",7,4.6,0.9,2.5,18.8,33.4,13.2,35,20.8,0.8,12.6,22.7,0.9,12.2
"207146_at",39.6,80.2,112.6,133.3,149.8,374.8,96.1,149.3,171.7,219.2,219.2,225.5,119.9,115.4
"207147_at",100.1,9.5,37,16.9,99.5,19.3,16,153,67.6,8.1,8,69.9,9.1,5.5
"207149_at",8.8,29.8,28.7,20.4,38.8,11,28.7,4.3,53.8,28,56.8,41.5,34.1,6.7
"207150_at",171.4,120.8,57.4,30.2,212.4,50.2,234.9,122.1,72.3,87.1,13.6,232.2,54.6,32.7
"207151_at",66.1,42.6,123.8,117,250.9,75.9,30.2,24.5,78.3,86,76,94.9,170,57.4
"207152_at",201.4,181.7,216.1,233.7,281,190.7,558.2,9.9,180.7,174.5,220.9,110.6,191.5,151.7
"207153_s_at",410.5,202.8,222.2,283.5,132.4,242,271.2,73.1,146.4,179.2,152,120.7,237.4,193.3
"207154_at",27.2,3.9,7.8,8,18.1,11.6,10,16.4,13.3,33.1,14.9,39.2,11,13.2
"207156_at",118.3,90,75.9,132.8,294.3,181.6,1475.5,9.6,362,219.3,149.6,60.2,87.7,4.8
"207157_s_at",2182.4,3457.5,2754.2,2341.5,3325.8,4010.4,7422.7,4866.5,5031.3,4186.2,4374.4,6291.5,2149.5,4469.8
"207158_at",232.7,135.2,173.8,180.5,293.7,225.7,342.7,378.6,217.7,239.2,197.2,257,128.9,178.8
"207160_at",43.2,71.9,55.7,48.6,73.4,22.3,195.6,87.4,26.4,5.9,62.2,10.1,65.1,39.9
"207162_s_at",8,11.4,13.2,17.9,19.4,8.5,91.1,12,23.5,20,15.7,11.7,13.5,14.3
"207163_s_at",714.7,774.6,622,630.9,535.3,453.1,41.5,379,854.3,455.7,302.1,362.7,593.5,549.8
"207166_at",4.3,5,19.3,4.2,8.1,43.2,20.8,24.2,18.3,39,4,6.5,30.7,1.9
"207167_at",173.1,214.9,212,277.5,211,32.8,172.8,43.5,171.1,216.2,181.9,30.7,229,178.3
"207168_s_at",3835.9,4634,5240.5,5081.2,5397.2,4661.4,5658.2,2931,5480,4383.5,4881,7694.4,5239.3,6508.2
"207172_s_at",156.2,22.6,111.2,32.1,47.1,36.7,55,79.7,42.5,36,25.8,53.1,117.7,82.2
"207174_at",30.1,6.2,7.3,28.7,3,12.8,27.2,5.9,66.5,56.3,5,13.1,6.4,13.8
"207175_at",48.1,50.8,19.5,36.4,61.3,72.4,136,109.3,39.1,28.4,42.3,25.8,34.6,52.2
"207176_s_at",586.3,228.5,211.9,270.2,310,284.2,620.1,306.7,325.4,248.3,293.6,260.7,144.3,215.5
"207177_at",3.5,5.6,4.5,3.5,4.7,9.6,136.4,6.1,4.9,64,6.3,3.7,3.2,3.2
"207178_s_at",6.3,7.6,27.3,9.9,6.8,119.2,9,5.3,36.5,4.5,39.9,34.4,3,17.1
"207179_at",27.6,57.2,51.5,96.1,22.4,20.7,87.4,78.1,94.8,100.4,27.8,171.8,18,25.9
"207181_s_at",476.7,769.3,500.1,549.5,431.7,465.4,1058.5,374.8,358.5,676.6,363.8,277.8,687.3,218.4
"207182_at",89.7,55.3,55.6,66.8,53.9,52.2,142.5,99.6,32.3,89.9,43.6,71.9,61,36.4
"207183_at",133.9,90.4,64.1,71,113.9,19.2,204,42.1,98,124.9,58.6,215.1,106.1,24.6
"207184_at",428.4,238.1,222.5,231.2,294.2,303,155.3,338.3,114.9,243.6,182.7,358.6,159.9,206.3
"207185_at",138.6,106.1,151.8,98.4,120.1,31.9,197.2,169.9,76.8,61.4,115.3,155.8,66,93.5
"207186_s_at",356.4,410.1,332.6,326.3,622.1,503.2,398.4,365.8,245.3,225.2,284.7,123.8,288.7,314.3
"207187_at",615.5,477.4,460.9,541.6,334.3,636.8,540.3,374.8,327.9,317.3,449.7,524.6,261.6,393.4
"207188_at",201.9,175.3,269.3,211.1,70.2,142.2,96.6,81.1,185.2,175.9,174.1,192,163.1,148.6
"207191_s_at",257.8,129.5,119.5,122.6,165,90.8,40.6,84.2,51.5,94.1,114.3,132.2,64.2,89.9
"207192_at",62.8,34.8,30.1,22.4,43.9,131.8,82.2,42.6,76.5,65.1,167.4,207.8,54.9,118.1
"207193_at",17.8,8.5,33.6,54.3,20.3,12.5,50.5,25.8,34.8,47.3,26.1,33.3,50.4,31.2
"207194_s_at",13.6,23.8,24.2,17.6,169.8,41.8,17.8,86.4,18.7,3.7,20.5,9.4,39.1,18.5
"207195_at",90.4,36.9,58.9,43.3,57.5,77.1,249.9,110.8,76.1,28.9,23.3,13,6.7,37.3
"207196_s_at",1218.4,838.9,1047.4,1138.7,1230.9,1184.7,732.8,1311.5,2302.1,1932.1,2200.9,3430.6,1262.3,2004.8
"207197_at",40.5,10.7,7,19.3,48,12.2,22.3,45.3,8.1,5.8,5.6,7.2,36.4,9.5
"207198_s_at",349.8,838.5,520.2,578.8,1020.7,1044.8,360.1,745.6,363.7,354.2,432.2,177.7,226.1,432.5
"207199_at",31.9,20.8,22,8.4,76.1,181.8,12.8,20.2,30.5,31.6,44,71.2,14.1,25.6
"207200_at",20.1,11.5,11.4,23.6,70.6,17.8,55.9,33.8,64.1,6.3,11.4,12.3,35.1,9.1
"207201_s_at",60.1,8.1,6.1,5.6,5.3,94.4,93.2,33.5,33.9,75.8,177,53.8,9.1,77.2
"207202_s_at",215.4,129.2,129.5,146,53.9,33.8,229.2,90.2,61.6,111.7,33,76,96.7,49.3
"207204_at",3.9,2.7,6.7,2.8,22.8,4.6,76.8,17.4,4.1,3.5,8.4,5.1,3.9,3.3
"207205_at",194,224,187.8,318.9,311.5,150.7,181.8,184.3,500,412.3,718,429,189,748.6
"207206_s_at",241.5,180.3,219.3,172.2,347,464.6,659,401.3,814.1,731.7,1103.2,285.2,208.9,116.2
"207207_at",95.3,50.1,124.9,112.4,138.8,73.1,340.5,163.8,93.4,61.3,56.1,118.7,50.8,65.6
"207209_at",45.8,24.7,126.3,85.2,32,110.8,185.1,117.3,80,35.8,96.4,45.4,49.9,94.7
"207210_at",9.8,10.3,7.3,10.7,7.5,8,40.1,12.4,7,40,7.1,10.5,10,8.9
"207212_at",29.1,18.7,19.4,20.2,74.6,8.4,52.3,12.5,16,19.2,14.8,34.9,17.8,17.2
"207213_s_at",76,13,7.3,34.2,43.8,70.1,61.4,39.4,15.1,19.6,15,8.5,8.5,12.3
"207214_at",65.4,91.1,115.6,82,25.2,87.6,15.8,63,103.1,154.2,157.4,106.5,73.7,92.9
"207216_at",193.3,243.6,274.4,306.2,133.2,186.7,16.3,85.2,91.2,96.9,78.1,31.5,126.4,127.9
"207218_at",98.1,33.5,49.6,83.9,87.4,19.6,219.1,116.3,64,84.6,59.6,81.7,55.4,67.1
"207220_at",57.6,72.2,78.4,108.7,86.7,89.9,210.2,108.7,126,115.8,113.8,103.7,117.4,107.9
"207221_at",59.3,81.3,56,84.8,119.4,102.7,55.4,48.4,86.5,64.3,80.2,122.4,10.5,76.5
"207222_at",74.8,74.1,34.2,35.1,124.8,46.7,48.1,29.5,49.6,130.5,57.8,102.4,85.3,48.2
"207224_s_at",630.3,572.3,555.1,439.3,377.2,379.9,669.9,225.3,641.1,209.8,225.9,538.4,308.1,146.1
"207225_at",11.3,3.7,10,7.4,6.9,14.5,20.9,7.2,11.8,20.9,12.6,23.2,13.9,17.8
"207226_at",30.6,19.9,22,33.4,18.4,323,118.5,149.3,27.4,18.4,30.2,18.1,16.9,64.5
"207227_x_at",456.8,13.7,171,234.9,315.2,203.5,563,415.2,246.7,115.3,122.5,169.9,138.8,115.9
"207228_at",161.8,166.2,11.9,19.2,24.8,188.1,335.4,171.5,84.4,140.1,106.3,137.4,149.7,156.4
"207229_at",213.5,116.5,60.6,88.8,6,1.9,4.9,57.2,43.4,35.1,24.2,5.1,124.7,28.8
"207230_at",105.7,30.7,8.1,24.2,44.7,112.7,390.2,24.4,8.9,56.5,19.3,117.3,18,50.3
"207233_s_at",328,146.1,165.5,172.2,449,429.9,724.3,368.2,331.5,247.1,426.3,203.8,163.6,202.6
"207234_at",157,69.2,74.8,106.1,170.1,119.4,184,156.4,106.9,51.6,177.3,123.8,78,99.4
"207235_s_at",57.5,54.4,72.1,39.7,45.3,118.3,31,85,60,20.3,92.4,91.9,46.8,8.9
"207236_at",73.2,106,157.9,123.6,70.8,2.6,28.5,84.4,46.1,4.1,22.2,3.9,4.5,6.8
"207237_at",312.7,180.3,156.5,184.4,45.3,218.5,69.2,21.1,28.6,15.3,69.7,62.5,60,49.5
"207239_s_at",162.4,134.6,169.7,174.5,222,162.6,594,239.9,347.4,211.9,247.8,232.6,216.7,261.9
"207240_s_at",30.7,12.2,40.5,11.9,14.5,74.6,18.5,60.9,47.3,81.9,11.8,15.9,10.4,14.9
"207241_at",16.8,24.6,56.6,42.3,91.6,12.9,177.4,98.6,54.2,14.7,34,55.1,64.8,37.3
"207243_s_at",8235.2,8755.4,8661.6,7406.7,8756.8,11289.4,8792.3,9343.5,9062.8,6572.9,7657.3,6333.9,9396.9,6319.2
"207245_at",6,43.2,6.9,5,3.9,3.8,100.8,3.8,22.2,3.8,26.2,48.2,1.5,11.7
"207247_s_at",63,119.2,69.6,72.6,10.9,47.1,9.8,97.4,47.7,6.4,19.2,7.1,29,30.9
"207248_at",71.6,18.2,26.9,34.8,25.1,22.6,42.5,93.1,42.8,38,27.3,31.9,17.8,72.3
"207249_s_at",14.7,6.2,14.3,16.2,53.9,22.5,16.5,14.8,17,7,11.7,12.6,5.1,12.1
"207250_at",97.2,48.7,65.8,99.4,121.8,94.9,171.6,200.5,47.7,37.6,41.6,119.8,45.4,80.8
"207251_at",132.6,119.1,67.8,131,119.5,69.5,206.6,132.4,132.9,105.4,63,125.6,81.9,112.4
"207252_at",25.9,21.9,119.7,73.4,92.5,30.1,291,54.6,154.5,339.8,32.2,243.6,109.7,184.3
"207256_at",15,57,29.1,50.8,31.3,10.5,17.9,21.5,27.6,66.8,32.1,15.2,10.2,40.5
"207257_at",50.8,8.9,23.2,16.3,16.5,23.8,25.7,15.2,15.6,26,21.2,82.4,6.7,34.4
"207258_at",164.4,144.7,109.9,112.7,82.2,242.5,32.6,34,138.4,18.3,119.4,109.1,124.6,51.3
"207260_at",117.5,78.3,80.5,67.3,52.3,40,18.7,14.4,73.2,30.9,14.8,25.8,46.2,98.4
"207261_at",5.6,2.2,3.1,2.9,5.1,11.1,13,6,3.6,3.1,2.2,4.4,2.5,2.1
"207262_at",25.1,5.8,46.3,90.9,4.8,29,115.5,66.8,42,64.1,29.3,27.8,15.3,49.8
"207267_s_at",67.8,37.5,63.5,13.7,194.7,121.5,377.9,182.9,82.3,104.9,23,53.8,82.3,11.9
"207269_at",226.7,235.6,185.8,182.7,7152.4,4371.1,4357.7,5717.9,6980,9290.2,8092,20512.8,425.5,11739.7
"207270_x_at",340.6,244.5,359.7,571.7,238,383.2,37.5,346.4,406.4,328.5,160.5,263.6,194,190
"207272_at",19.8,26.6,16.1,31.2,24.9,8.5,47.6,6.6,2,26.8,22.7,41.2,51.7,13
"207273_at",50.1,41.1,36.5,44.3,20.7,144.1,128.8,94.1,52.5,81.7,29.4,22.3,4.8,54.2
"207274_at",27.3,104.1,79.6,27.1,89.7,25.2,35.3,21.8,109.3,98.1,21.9,46,44.7,36
"207275_s_at",348.4,577.3,605.9,389.6,679.7,1823.3,269.8,5384.6,1284.7,1216.4,5483.1,12511.2,835.8,6509.4
"207276_at",18.6,50,28.2,18.1,17.2,4.6,8,2.5,11.5,34.4,5.8,10.6,7.2,6.5
"207277_at",45.7,129.4,170.9,135.8,145,176.2,69.6,129.3,34.7,108.6,74.5,39.6,133.2,85.9
"207279_s_at",129,119.1,90.4,91.6,25.9,12,496.8,177.1,98.8,77.1,152.6,18.2,49.2,77
"207280_at",97.1,9.4,117.6,41.9,67.1,159.8,20.1,22.2,25.7,9.7,20.1,39.7,10.2,17.1
"207281_x_at",44.7,43.7,39.9,39.6,142.7,24.9,31.2,28.6,55.3,60.9,35.9,137.4,50.5,28.8
"207282_s_at",28.9,14.3,16.3,18.3,24.2,14.7,170.8,33.9,13.3,23.2,27.6,126.3,16.9,12.5
"207289_at",402.8,178.8,231.2,172.7,263.7,251.7,402.2,148.3,146.7,185.9,143,175.8,116.4,220.3
"207291_at",124.4,98,155.4,142.3,156.4,106.8,60.6,232.6,189.5,130.2,156.3,114.2,90.6,176.9
"207294_at",9.1,4.5,3.9,6,9.7,54.7,11.8,12.8,16.1,9,22.5,66.1,35.3,5.3
"207295_at",73.1,91.8,140,158.6,164.8,235.2,93.3,144.1,173.6,24,93.3,107.1,82.1,72
"207298_at",96.6,125.4,70.1,114.8,135,183.7,23.4,258.6,125.8,115.1,114.4,90.2,69,70.8
"207299_s_at",47.7,44.8,14,11.9,9.6,8.4,117.1,59.2,22.1,71.3,51.7,16.7,6.9,8
"207300_s_at",146.9,236.7,300.5,327.8,294.2,277.1,190.1,375.3,312.2,502.3,296.7,378.3,247.4,247.3
"207301_at",10.4,25.5,17.7,17.5,16.7,31.2,29.4,15,12,88.2,17.3,79.9,6.6,16.2
"207302_at",15.6,7.1,8.3,4.7,8.8,10.2,167.4,21.9,16.6,40.7,8.4,18.3,7.4,5.5
"207303_at",184.5,157.7,127.4,260.7,267,162.5,476.4,228.2,134.9,187.2,133.1,212.2,151.1,133.8
"207304_at",106.4,116.6,169,135.9,19.8,46.5,22.3,88.7,76.6,52.6,40.9,75.3,121.7,24.2
"207306_at",19.6,36.6,17.8,20.7,13.1,25.3,31.7,15.5,18.1,10.3,13.9,12.9,13.3,29.8
"207308_at",73.6,41.5,45.1,67.3,82.4,74.6,77.3,76,82.9,23,45.1,53.2,44,53.3
"207309_at",209.4,186.4,101.6,91.2,245,304.5,455.8,244.3,192.8,176.1,118.7,213.4,94.5,188.1
"207311_at",194.5,136.6,64.9,62.5,129.4,177.3,52.9,126.4,120.7,188.5,152.6,135.4,160.7,235.9
"207312_at",216.3,150.7,189.2,243.5,210.7,173.8,512.1,250.8,237,183.1,190.1,178.4,150.2,169
"207314_x_at",401.5,325.8,183.5,205,148.2,186.6,221.9,147.1,92.9,188.4,119.5,78.1,922.9,80.8
"207315_at",194.8,161.6,115.6,158.7,199.3,162.4,999,134.5,82.5,131.4,307.3,66.4,202.8,46.7
"207316_at",108.4,31,10.5,20.2,41.8,54,43,16.3,90.2,33.5,26.4,19.2,17,18.3
"207317_s_at",134.2,16.7,32,38.2,17.5,9.3,58,13.2,56.3,26.2,75.6,24.6,64.8,32.7
"207318_s_at",1054,680.7,685.4,466.9,550,617.2,895.7,713.7,500.4,307.2,367.7,414.7,735.4,312.7
"207323_s_at",365.8,147.6,261.9,170.5,252.2,308.7,410.1,235.1,272.7,195.3,256,280.4,132,226.6
"207324_s_at",60.7,6.8,7.5,18.2,50,21,148.1,108.5,7.3,13.5,7.4,4.4,8.5,5.3
"207325_x_at",13.8,70.9,50.4,102.5,88.4,29.8,11.4,8.6,99.6,40.8,67.7,15.6,82.3,72.3
"207326_at",25.3,15.5,12.1,1.9,32.9,26.2,151,154.3,12.9,1.8,12.2,28.4,19.5,18.4
"207327_at",58.1,73.4,12.8,85.8,48.6,73.4,166.7,85.1,73,92.4,80.4,69.5,8,53
"207328_at",4.9,7.3,17.2,8,33,10.2,294.4,14.5,5.6,6.2,26.5,11.9,26,4.7
"207329_at",27,62.2,138.8,104.7,1012.2,688.3,37.4,1035.7,1092.7,1062.3,3906,4947.5,135.6,7991.4
"207330_at",144.8,38.6,68.9,101.5,182.7,244.9,351.1,57.7,129.5,88.2,70.1,148.7,122,108.9
"207333_at",88.1,88.1,65.9,65.8,26.3,162.2,222.3,70.5,100.1,79.7,18.9,104.3,45.5,100.1
"207336_at",4.8,8.2,11.6,6,10.2,5.7,12.9,6.6,16.6,5.1,5.3,21.1,6.6,7.2
"207337_at",80,142.6,103.7,88.7,146.5,204,97.2,69.1,92.3,21.9,20.5,58.9,82.9,24.5
"207338_s_at",434.3,461.3,527.9,539.5,274.6,178.6,205.6,225.9,141.4,236.9,465.6,327.6,330.1,344.3
"207339_s_at",2381.6,3066.1,3281.6,3573.6,2304.6,1581.4,831.8,1619.4,1210.9,1732.2,1072.8,1270.5,1775.8,651.6
"207341_at",45.4,9.9,24.8,71.3,232.9,158.4,29.3,492.4,228.7,223.3,1327.7,356.2,19,5363.7
"207342_at",26.5,56.2,23.2,74.3,91,59,136.6,7.2,82.7,46.7,7.9,111.9,58.1,51.9
"207343_at",281.4,147.8,154.7,148.7,173.9,39.7,14.2,218.4,201.7,194.3,103.4,172.1,137.6,96.8
"207344_at",27.5,15.1,23,33.1,31.6,29,33.6,37.7,25.6,19.7,25.1,29.5,17.7,22.5
"207345_at",69.8,50.9,111.8,135.7,73,131.5,20.2,101.9,94.3,116.5,35.4,141.9,68.9,71.7
"207346_at",159.2,114.6,123.9,152.8,149,116.3,60.4,270.8,165.5,140.7,58.2,105.5,94.9,29.4
"207347_at",161.9,165.5,185.4,205.8,193.3,29.2,592.1,206.7,199.1,169.1,194.8,149.1,147.2,203.6
"207348_s_at",279.6,137.1,152.4,130.8,17.3,248.5,224.4,131.5,206.4,178.9,132.9,258.5,91.5,219.6
"207350_s_at",271.8,276.8,275,299.1,222.6,157.2,37.3,211.4,260.1,221.3,188.3,196.9,190.4,231.1
"207351_s_at",1058.7,448.8,352.2,429.4,424.7,555.6,666.5,505,215.5,447.3,408.7,358,602.7,144.7
"207352_s_at",206.4,103.2,77.6,156.8,229.6,266.8,46.7,91,235,170.7,140.4,81,159.8,39.9
"207354_at",46.2,13.8,49.5,55.1,43.3,56.5,109,102.8,114.6,43.9,88.4,122.9,13.6,85.1
"207355_at",49.3,27.7,26.8,38.8,119.5,48.3,304,233.8,49.7,56.9,41.7,77.8,32,17.5
"207356_at",98.5,97.2,28.6,44.6,21,19.8,83.3,21.3,37.7,33.9,32.7,122.9,26.8,32.2
"207360_s_at",25.7,28,57.2,71.5,34.4,23,31.9,37.4,137.5,14.4,34.6,27.7,21.3,29
"207362_at",11.1,15,33.4,63.7,80,8.7,21.1,148.4,10.5,7.4,8.1,9.5,10.2,10.9
"207363_at",63.1,57.8,78.6,49.7,37.5,131.9,137.4,74.2,39,29.8,29.2,18.8,25.9,55.3
"207364_at",57.5,19.2,17.4,22.9,39.4,58.1,23.8,25.2,20.8,33,13.3,35,18.3,18.1
"207366_at",116.2,51.7,138.9,160,193,61.5,282.8,49.1,205.2,68.4,110,128,24.8,84.4
"207367_at",170.3,132.4,84.8,130.9,117.1,215.7,161,226.5,208.7,271,212.7,254.5,126.9,152.4
"207368_at",6.9,12.3,21,17.4,21.1,76.4,205.8,19,16.4,20.9,5.2,9.3,61.9,15
"207369_at",107.9,87.5,146.5,122.8,94.9,100.3,477.5,141.9,138.4,92.3,136,140.1,70.8,175.6
"207370_at",15.7,110,103.5,115.9,222.4,43.5,95,43.5,40.5,77.7,128,126.9,50.5,153.7
"207371_at",49.2,13.1,6.4,7.5,7.9,4.1,37.8,55.5,8,3.3,18.8,13,17.4,9.9
"207372_s_at",24.9,7.8,14.6,7.7,16.7,11.5,66.8,26.6,9.1,21.8,20.9,21.6,21.5,11.5
"207373_at",6.2,2.8,9.4,4.9,16.6,17.6,17.5,11.7,5.4,7,3.5,6,4.5,3.7
"207374_at",70,84,113.7,132.3,103.6,105.1,24.4,98.1,88.9,91,85.7,114.1,57,60.3
"207375_s_at",287,364.5,304.4,420.9,258.3,301.4,336.1,413.7,423.8,644.2,296.5,367.6,360.8,104.9
"207376_at",81,87.9,171.3,187.3,46.6,58.1,341.9,186.6,283.8,195.6,43.7,174.6,125.7,35.8
"207377_at",18.6,6.8,7.7,6.7,7.5,11.4,17.5,9.5,9.1,10.6,7.2,11.3,5.3,6.6
"207378_at",6.7,9.3,5.1,11.2,23.3,15.2,14.5,8,8.8,15.9,22.7,9.7,4.6,38.6
"207379_at",29.8,68.6,53.5,84.8,122.1,10,186.7,35.4,20.3,23,81.2,33.4,53.2,68
"207381_at",2.8,3.1,7.2,13.5,15.7,20.7,13.1,11.7,12.9,23.3,6.1,14.6,8.2,16.2
"207383_s_at",121.5,30.6,20.6,12.6,20.8,35.9,238.6,32.9,18.4,156.9,26.6,57.4,20.1,32.2
"207384_at",58.5,171.7,37.5,21.9,3157.6,1785.3,273.8,1952.8,1860.7,3023.3,3730.4,3827.6,29.7,6036.7
"207385_at",20.5,10.5,10.3,6.7,7.7,8,43.4,7.2,11.4,9.3,6.7,8.6,5.4,5.8
"207386_at",57.3,48.5,61.1,63.8,116.5,81.6,226.8,117.2,57.4,12.8,73.5,82.5,81.3,93.4
"207387_s_at",182.3,154.4,225.9,163.8,143.3,131.5,116.9,570.7,145.6,192.5,375.4,552.3,130.3,340.1
"207389_at",273.6,228.9,212,260.3,680.2,1051.5,1094.7,533,789.4,814.5,954.9,611.3,355.5,243.5
"207390_s_at",119,26,102,88.3,86.3,33.1,422.2,65.1,129.9,140.7,235,42.3,61.2,151.9
"207391_s_at",653,452.3,435.4,462.2,439,531,259.3,481.8,409.3,347.4,342.2,361.4,706.7,480.7
"207393_at",113.6,61.2,136.4,78.6,101.2,78.7,34.2,16,148,142,90.6,113.8,103.8,111.9
"207394_at",255.5,141.5,220.5,181.8,106.9,103.3,451.6,116,89.6,121.6,131,127.1,163,125.9
"207395_at",130,89.4,23.5,87.8,30.7,60.1,62.6,158.1,122.3,57.1,88.6,129.8,87.3,95.6
"207396_s_at",446,309.4,451.2,505.3,427.4,280,62.2,160.9,367.9,461.3,229.2,312.2,340.1,325.6
"207397_s_at",6.6,5.5,9.3,16.8,5.3,6.7,9.9,17,5.3,17.2,4,8.7,8.4,3.5
"207399_at",149.4,113.1,125.3,143.4,110.9,31.7,45.7,46.4,27.7,138,116,111,74.3,146.9
"207400_at",114.2,74.7,124.6,125.7,190.9,75.6,256,157.8,126.1,104.7,107.2,187.9,87.6,138.8
"207401_at",41.6,50.4,31.9,82.1,104.1,137.8,92.3,74.3,107.9,13.3,15.1,56.8,18.7,53
"207402_at",39.5,40.6,70.1,40.7,3,14.3,129.9,14.8,85.6,36.1,38.1,11.3,66.8,52.8
"207403_at",175.3,138.7,141.6,142.9,193.9,157.8,384.6,115.5,135.4,102.6,63,131.1,83.7,101.4
"207404_s_at",115.1,110.9,86.7,124.7,195.4,212.6,170.7,264.8,182.9,97.2,95.8,129.5,123.4,176.5
"207405_s_at",477.9,497.2,472.1,497.1,273.8,229.9,530.5,126.8,312.9,265.6,255,131.9,496,265.4
"207406_at",17.6,22.1,15.5,19.4,4.4,3.1,20,13,4.3,20.3,8.9,15,9.5,3.5
"207408_at",438.4,249.7,215.4,206.2,322.3,299.5,619.6,187.4,329.2,304.1,245.8,274.9,125.2,283.8
"207409_at",11.1,70.1,17.1,24.4,43.3,23.9,329.1,8.4,19.7,36.6,51.2,23.5,74.6,14.6
"207412_x_at",31.4,20.6,19.5,21.5,13.6,42.6,19.3,39.8,12.3,22.9,12.3,27.5,9.3,17.4
"207413_s_at",322.2,426,201,288.8,297.4,545.7,722.9,317.6,232.6,259,146.8,623.3,180.3,222.1
"207414_s_at",55.1,19.2,71.9,75.9,105.1,75.9,283.2,138.4,359.9,253,409.7,167.6,75.8,14.6
"207415_at",62.9,68.1,53.3,87.2,63.4,65.1,141.2,108.1,94.2,53.2,25.7,53.2,69.6,86.4
"207417_s_at",72.7,106.8,93.6,102.1,84.3,102,46.4,4.7,74.1,142.6,115.3,111.9,107.3,82.1
"207419_s_at",980.9,1972.2,2217.1,2157.1,851.6,1035.3,262.9,1117.3,1181.3,1593.4,1165.3,1432.8,1581.2,2179.9
"207420_at",83.1,79.9,96.6,97.5,114.2,56.3,186.9,106.3,79,91.8,82.6,105.1,95.7,72.9
"207421_at",39.4,21.3,45.8,134.9,42.9,50.3,35.9,27.2,74.9,33.4,26,40.9,76.8,26.9
"207423_s_at",76.8,129.9,106,192.2,203.1,230.7,58.8,85.2,205.2,183.3,161.7,139.8,151.2,158.4
"207424_at",69.4,52,66.3,60.6,59.9,81.7,319.6,7.2,51.2,69.2,5,40.8,54,3.2
"207426_s_at",321.3,255.8,338.3,300.9,386,346.3,1262.1,229.2,411.3,476.6,458,311.2,267.9,117.5
